batch_size,chromosomeID,cross_prob,dnn_kl_weight,dnn_log_var_prior,dnn_weight,fitness,generationID,hostname,info,isTrained,kl_anneal,log_dir,model_dir,mutate_prob,num_conv_layers,num_dnn_layers,num_epochs,num_generations,num_vae_layers,optimizer,patience,population_size,prediction_log_var_prior,predictor_type,run_name,size_dnn_hidden,size_filter,size_kernel,size_pool,size_vae_hidden,size_vae_latent,table_dir,time_stamp,train_file,vae_kl_weight,vae_weight,w_kl_anneal
128,60,0.7,6.35,0.0,1.0,15.2609,5,172.16.50.163,Descendant of 53,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,253,46,3,[],216,230,../data/tables,1564612493,MNIST,1390000.0,30.53,0
128,61,0.7,6.35,0.0,1.0,15.3269,5,172.16.50.181,Child of 54 and 42,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,91,85,2,[],268,376,../data/tables,1564612658,MNIST,1390000.0,30.53,0
128,62,0.7,6.35,0.0,1.0,15.9899,5,172.16.50.177,Descendant of 13,2,0,../data/logs,../data/models,0.05,2,2,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,199,72,4,[],87,443,../data/tables,1564612682,MNIST,1390000.0,30.53,0
128,63,0.7,6.35,0.0,1.0,14.8229,5,172.16.50.163,Child of 15 and 58,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,98,64,5,[],100,441,../data/tables,1564613188,MNIST,1390000.0,30.53,0
128,64,0.7,6.35,0.0,1.0,14.7298,5,172.16.50.177,Child of 23 and 91,2,0,../data/logs,../data/models,0.05,1,3,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,429,71,3,[],286,56,../data/tables,1564613738,MNIST,1390000.0,30.53,0
128,65,0.7,6.35,0.0,1.0,15.204,5,172.16.50.181,Descendant of 28 [Mutated],2,0,../data/logs,../data/models,0.05,1,1,25,50,4,adam,10,100,0.0,0,deleteme_1564421797,189,48,5,[],334,207,../data/tables,1564613833,MNIST,1390000.0,30.53,0
128,66,0.7,6.35,0.0,1.0,15.1483,5,172.16.50.163,Child of 4 and 22 [Mutated],2,0,../data/logs,../data/models,0.05,1,3,25,50,4,adam,10,100,0.0,0,deleteme_1564421797,15,35,5,[],258,295,../data/tables,1564614003,MNIST,1390000.0,30.53,0
128,67,0.7,6.35,0.0,1.0,14.7955,5,172.16.50.181,Child of 50 and 80,2,0,../data/logs,../data/models,0.05,2,2,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,33,68,3,[],347,41,../data/tables,1564614344,MNIST,1390000.0,30.53,0
128,68,0.7,6.35,0.0,1.0,14.712,5,172.16.50.163,Child of 97 and 10,2,0,../data/logs,../data/models,0.05,1,1,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,78,48,1,[],332,458,../data/tables,1564614319,MNIST,1390000.0,30.53,0
128,69,0.7,6.35,0.0,1.0,14.7989,5,172.16.50.218,Child of 93 and 24 [Mutated],2,0,../data/logs,../data/models,0.05,1,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,505,58,2,[],297,441,../data/tables,1564614528,MNIST,1390000.0,30.53,0
128,70,0.7,6.35,0.0,1.0,20.0916,5,172.16.50.177,Descendant of 3,2,0,../data/logs,../data/models,0.05,2,1,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,356,46,6,[],286,458,../data/tables,1564614580,MNIST,1390000.0,30.53,0
128,71,0.7,6.35,0.0,1.0,16.6996,5,172.16.50.163,Child of 63 and 96,2,0,../data/logs,../data/models,0.05,2,2,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,199,123,3,[],216,484,../data/tables,1564614706,MNIST,1390000.0,30.53,0
128,72,0.7,6.35,0.0,1.0,14.788,5,172.16.50.181,Child of 68 and 45,2,0,../data/logs,../data/models,0.05,1,1,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,168,46,0,[],235,376,../data/tables,1564615387,MNIST,1390000.0,30.53,0
128,73,0.7,6.35,0.0,1.0,18.7759,5,172.16.50.177,Child of 43 and 83,2,0,../data/logs,../data/models,0.05,2,1,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,85,56,5,[],286,438,../data/tables,1564615459,MNIST,1390000.0,30.53,0
128,74,0.7,6.35,0.0,1.0,15.3489,5,172.16.50.181,Descendant of 70,2,0,../data/logs,../data/models,0.05,1,1,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,113,94,2,[],341,441,../data/tables,1564615774,MNIST,1390000.0,30.53,0
128,75,0.7,6.35,0.0,1.0,14.8182,5,172.16.50.177,Child of 93 and 39,2,0,../data/logs,../data/models,0.05,1,3,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,356,88,5,[],13,212,../data/tables,1564616317,MNIST,1390000.0,30.53,0
128,76,0.7,6.35,0.0,1.0,14.8978,5,172.16.50.163,Child of 7 and 28,2,0,../data/logs,../data/models,0.05,1,1,25,50,4,adam,10,100,0.0,0,deleteme_1564421797,189,48,1,[],334,207,../data/tables,1564616536,MNIST,1390000.0,30.53,0
128,77,0.7,6.35,0.0,1.0,18.0773,5,172.16.50.181,Child of 34 and 42 [Mutated],2,0,../data/logs,../data/models,0.05,2,2,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,168,85,2,[],200,378,../data/tables,1564616572,MNIST,1390000.0,30.53,0
128,78,0.7,6.35,0.0,1.0,14.773,5,172.16.50.177,Child of 80 and 7,2,0,../data/logs,../data/models,0.05,1,2,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,395,68,1,[],347,289,../data/tables,1564616974,MNIST,1390000.0,30.53,0
128,79,0.7,6.35,0.0,1.0,14.8784,5,172.16.50.163,Child of 59 and 29,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,15,70,1,[],341,197,../data/tables,1564617037,MNIST,1390000.0,30.53,0
128,80,0.7,6.35,0.0,1.0,15.3438,5,172.16.50.181,Child of 65 and 93 [Mutated],2,0,../data/logs,../data/models,0.05,2,1,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,109,15,6,[],13,207,../data/tables,1564617747,MNIST,1390000.0,30.53,0
128,81,0.7,6.35,0.0,1.0,17.6783,5,172.16.50.177,Descendant of 83 [Mutated],2,0,../data/logs,../data/models,0.05,2,1,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,15,56,2,[],341,441,../data/tables,1564617806,MNIST,1390000.0,30.53,0
128,82,0.7,6.35,0.0,1.0,14.8007,5,172.16.50.163,Descendant of 38,2,0,../data/logs,../data/models,0.05,1,1,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,43,58,1,[],90,51,../data/tables,1564617910,MNIST,1390000.0,30.53,0
128,83,0.7,6.35,0.0,1.0,14.7824,5,172.16.50.181,Child of 88 and 77 [Mutated],2,0,../data/logs,../data/models,0.05,1,1,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,280,103,0,[],72,443,../data/tables,1564618041,MNIST,1390000.0,30.53,0
128,84,0.7,6.35,0.0,1.0,14.7392,5,172.16.50.163,Descendant of 91,2,0,../data/logs,../data/models,0.05,1,3,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,429,71,3,[],235,56,../data/tables,1564618225,MNIST,1390000.0,30.53,0
128,85,0.7,6.35,0.0,1.0,14.812,5,172.16.50.177,Child of 77 and 30,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,15,103,3,[],74,164,../data/tables,1564618520,MNIST,1390000.0,30.53,0
128,86,0.7,6.35,0.0,1.0,14.7722,5,172.16.50.181,Child of 51 and 20,2,0,../data/logs,../data/models,0.05,1,1,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,199,69,1,[],347,111,../data/tables,1564618770,MNIST,1390000.0,30.53,0
128,87,0.7,6.35,0.0,1.0,18.9255,5,172.16.50.163,Child of 9 and 39,2,0,../data/logs,../data/models,0.05,2,3,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,356,103,5,[],147,461,../data/tables,1564619025,MNIST,1390000.0,30.53,0
128,88,0.7,6.35,0.0,1.0,14.7361,5,172.16.50.181,Child of 84 and 69,2,0,../data/logs,../data/models,0.05,2,1,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,15,123,0,[],423,41,../data/tables,1564619445,MNIST,1390000.0,30.53,0
128,89,0.7,6.35,0.0,1.0,15.588,5,172.16.50.177,Child of 61 and 1,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,91,88,2,[],62,354,../data/tables,1564619726,MNIST,1390000.0,30.53,0
128,90,0.7,6.35,0.0,1.0,18.9819,5,172.16.50.177,Child of 63 and 41,2,0,../data/logs,../data/models,0.05,2,2,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,43,85,3,[],347,355,../data/tables,1564620732,MNIST,1390000.0,30.53,0
128,91,0.7,6.35,0.0,1.0,15.6551,5,172.16.50.181,Descendant of 53 [Mutated],2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,218,46,3,[],216,230,../data/tables,1564620818,MNIST,1390000.0,30.53,0
128,92,0.7,6.35,0.0,1.0,14.8205,5,172.16.50.163,Child of 29 and 54 [Mutated],2,0,../data/logs,../data/models,0.05,3,3,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,15,85,4,[],341,62,../data/tables,1564620802,MNIST,1390000.0,30.53,0
128,93,0.7,6.35,0.0,1.0,14.8241,5,172.16.50.181,Descendant of 52,2,0,../data/logs,../data/models,0.05,2,1,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,401,88,5,[],30,400,../data/tables,1564621501,MNIST,1390000.0,30.53,0
128,94,0.7,6.35,0.0,1.0,15.2923,5,172.16.50.177,Descendant of 89 [Mutated],2,0,../data/logs,../data/models,0.05,2,1,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,457,98,2,[],392,441,../data/tables,1564622009,MNIST,1390000.0,30.53,0
128,95,0.7,6.35,0.0,1.0,14.8184,5,172.16.50.163,Descendant of 30,2,0,../data/logs,../data/models,0.05,2,4,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,15,58,4,[],393,41,../data/tables,1564622408,MNIST,1390000.0,30.53,0
128,96,0.7,6.35,0.0,1.0,16.3752,5,172.16.50.181,Descendant of 73 [Mutated],2,0,../data/logs,../data/models,0.05,2,2,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,15,64,0,[],200,463,../data/tables,1564623256,MNIST,1390000.0,30.53,0
128,97,0.7,6.35,0.0,1.0,16.6829,5,172.16.50.163,Child of 83 and 64 [Mutated],2,0,../data/logs,../data/models,0.05,2,3,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,356,56,2,[],342,441,../data/tables,1564623300,MNIST,1390000.0,30.53,0
128,98,0.7,6.35,0.0,1.0,14.8096,5,172.16.50.181,Descendant of 46,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,113,95,2,[],36,56,../data/tables,1564623851,MNIST,1390000.0,30.53,0
128,99,0.7,6.35,0.0,1.0,14.7768,5,172.16.50.177,Child of 66 and 73 [Mutated],2,0,../data/logs,../data/models,0.05,1,2,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,337,46,4,[],286,278,../data/tables,1564623896,MNIST,1390000.0,30.53,0
128,0,0.7,6.35,0.0,1.0,18.2255,6,172.16.50.163,Child of 77 and 69,2,0,../data/logs,../data/models,0.05,2,2,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,168,85,2,[],200,378,../data/tables,1564627622,MNIST,1390000.0,30.53,0
128,1,0.7,6.35,0.0,1.0,15.0647,6,172.16.50.177,Child of 48 and 58,2,0,../data/logs,../data/models,0.05,1,3,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,390,56,0,[],175,295,../data/tables,1564627971,MNIST,1390000.0,30.53,0
128,2,0.7,6.35,0.0,1.0,14.8139,6,172.16.50.181,Child of 40 and 35,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,109,85,3,[],60,41,../data/tables,1564628344,MNIST,1390000.0,30.53,0
128,3,0.7,6.35,0.0,1.0,15.6828,6,172.16.50.177,Descendant of 58 [Mutated],2,0,../data/logs,../data/models,0.05,1,3,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,406,56,0,[],30,441,../data/tables,1564628556,MNIST,1390000.0,30.53,0
128,4,0.7,6.35,0.0,1.0,20.0341,6,172.16.50.163,Child of 70 and 86,2,0,../data/logs,../data/models,0.05,2,1,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,199,46,6,[],347,458,../data/tables,1564628789,MNIST,1390000.0,30.53,0
128,5,0.7,6.35,0.0,1.0,16.3121,6,172.16.50.177,Descendant of 96 [Mutated],2,0,../data/logs,../data/models,0.05,2,2,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,15,64,0,[],200,463,../data/tables,1564629067,MNIST,1390000.0,30.53,0
128,6,0.7,6.35,0.0,1.0,14.8045,6,172.16.50.181,Child of 16 and 6 [Mutated],2,0,../data/logs,../data/models,0.05,1,2,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,490,119,5,[],388,441,../data/tables,1564629412,MNIST,1390000.0,30.53,0
128,7,0.7,6.35,0.0,1.0,16.3911,6,172.16.50.163,Descendant of 51,2,0,../data/logs,../data/models,0.05,2,2,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,15,60,2,[],341,441,../data/tables,1564629627,MNIST,1390000.0,30.53,0
128,8,0.7,6.35,0.0,1.0,17.2579,6,172.16.50.177,Child of 90 and 13 [Mutated],2,0,../data/logs,../data/models,0.05,2,1,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,89,58,3,[],331,355,../data/tables,1564629657,MNIST,1390000.0,30.53,0
128,9,0.7,6.35,0.0,1.0,16.6382,6,172.16.50.163,Descendant of 36 [Mutated],2,0,../data/logs,../data/models,0.05,2,2,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,91,64,0,[],341,440,../data/tables,1564630387,MNIST,1390000.0,30.53,0
128,10,0.7,6.35,0.0,1.0,15.6576,6,172.16.50.177,Child of 71 and 91 [Mutated],2,0,../data/logs,../data/models,0.05,2,2,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,199,46,3,[],216,222,../data/tables,1564630476,MNIST,1390000.0,30.53,0
128,11,0.7,6.35,0.0,1.0,14.7298,6,172.16.50.181,Child of 18 and 19,2,0,../data/logs,../data/models,0.05,1,3,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,354,35,1,[],297,51,../data/tables,1564630964,MNIST,1390000.0,30.53,0
128,12,0.7,6.35,0.0,1.0,14.8109,6,172.16.50.163,Child of 8 and 4,2,0,../data/logs,../data/models,0.05,1,1,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,477,45,5,[],268,281,../data/tables,1564631139,MNIST,1390000.0,30.53,0
128,13,0.7,6.35,0.0,1.0,19.3908,6,172.16.50.177,Child of 87 and 8,2,0,../data/logs,../data/models,0.05,2,3,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,477,45,5,[],147,461,../data/tables,1564631150,MNIST,1390000.0,30.53,0
128,14,0.7,6.35,0.0,1.0,14.8008,6,172.16.50.181,Descendant of 2 [Mutated],2,0,../data/logs,../data/models,0.05,1,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,395,27,3,[],411,41,../data/tables,1564631410,MNIST,1390000.0,30.53,0
128,15,0.7,6.35,0.0,1.0,14.7639,6,172.16.50.163,Descendant of 40,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,43,85,3,[],347,41,../data/tables,1564631690,MNIST,1390000.0,30.53,0
128,16,0.7,6.35,0.0,1.0,16.2807,6,172.16.50.181,Child of 70 and 9 [Mutated],2,0,../data/logs,../data/models,0.05,1,1,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,356,53,6,[],286,463,../data/tables,1564631827,MNIST,1390000.0,30.53,0
128,17,0.7,6.35,0.0,1.0,19.6723,6,172.16.50.177,Descendant of 73,2,0,../data/logs,../data/models,0.05,2,1,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,85,56,5,[],286,438,../data/tables,1564632008,MNIST,1390000.0,30.53,0
128,18,0.7,6.35,0.0,1.0,14.9458,6,172.16.50.181,Child of 53 and 28 [Mutated],2,0,../data/logs,../data/models,0.05,1,3,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,523,58,2,[],297,281,../data/tables,1564632426,MNIST,1390000.0,30.53,0
128,19,0.7,6.35,0.0,1.0,14.8197,6,172.16.50.177,Child of 11 and 30,2,0,../data/logs,../data/models,0.05,2,1,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,15,33,4,[],49,486,../data/tables,1564632893,MNIST,1390000.0,30.53,0
128,20,0.7,6.35,0.0,1.0,15.4582,6,172.16.50.163,Descendant of 20,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,494,46,2,[],392,230,../data/tables,1564632960,MNIST,1390000.0,30.53,0
128,21,0.7,6.35,0.0,1.0,17.3568,6,172.16.50.181,Child of 95 and 61,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,15,85,2,[],268,376,../data/tables,1564633216,MNIST,1390000.0,30.53,0
128,22,0.7,6.35,0.0,1.0,14.7774,6,172.16.50.177,Child of 90 and 41,2,0,../data/logs,../data/models,0.05,2,1,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,43,85,0,[],347,463,../data/tables,1564633327,MNIST,1390000.0,30.53,0
128,23,0.7,6.35,0.0,1.0,19.1754,6,172.16.50.235,Descendant of 63,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,98,64,5,[],100,441,../data/tables,1564633342,MNIST,1390000.0,30.53,0
128,24,0.7,6.35,0.0,1.0,16.4338,6,172.16.50.163,Child of 1 and 24 [Mutated],2,0,../data/logs,../data/models,0.05,1,1,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,389,94,2,[],297,441,../data/tables,1564633840,MNIST,1390000.0,30.53,0
128,25,0.7,6.35,0.0,1.0,15.5492,6,172.16.50.177,Child of 91 and 60,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,253,46,3,[],216,230,../data/tables,1564634272,MNIST,1390000.0,30.53,0
128,26,0.7,6.35,0.0,1.0,14.8157,6,172.16.50.181,Child of 89 and 47,2,0,../data/logs,../data/models,0.05,1,2,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,91,15,5,[],109,26,../data/tables,1564634319,MNIST,1390000.0,30.53,0
128,27,0.7,6.35,0.0,1.0,14.8122,6,172.16.50.181,Descendant of 9,2,0,../data/logs,../data/models,0.05,1,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,91,35,6,[],258,295,../data/tables,1564634529,MNIST,1390000.0,30.53,0
128,28,0.7,6.35,0.0,1.0,14.7895,6,172.16.50.181,Descendant of 17 [Mutated],2,0,../data/logs,../data/models,0.05,1,2,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,168,124,2,[],268,376,../data/tables,1564634861,MNIST,1390000.0,30.53,0
128,29,0.7,6.35,0.0,1.0,14.796,6,172.16.50.163,Child of 52 and 68 [Mutated],2,0,../data/logs,../data/models,0.05,1,1,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,554,48,0,[],332,458,../data/tables,1564634889,MNIST,1390000.0,30.53,0
128,30,0.7,6.35,0.0,1.0,16.1493,6,172.16.50.177,Descendant of 41 [Mutated],2,0,../data/logs,../data/models,0.05,1,1,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,337,46,0,[],200,463,../data/tables,1564634970,MNIST,1390000.0,30.53,0
128,31,0.7,6.35,0.0,1.0,14.7753,6,172.16.50.177,Child of 27 and 32,2,0,../data/logs,../data/models,0.05,1,3,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,395,28,1,[],268,111,../data/tables,1564635446,MNIST,1390000.0,30.53,0
128,32,0.7,6.35,0.0,1.0,14.8104,6,172.16.50.163,Descendant of 9,2,0,../data/logs,../data/models,0.05,1,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,91,35,6,[],258,295,../data/tables,1564635561,MNIST,1390000.0,30.53,0
128,33,0.7,6.35,0.0,1.0,14.8004,6,172.16.50.181,Descendant of 12 [Mutated],2,0,../data/logs,../data/models,0.05,1,3,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,294,74,6,[],342,416,../data/tables,1564635845,MNIST,1390000.0,30.53,0
128,34,0.7,6.35,0.0,1.0,19.5702,6,172.16.50.177,Descendant of 55,2,0,../data/logs,../data/models,0.05,2,3,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,109,103,3,[],200,463,../data/tables,1564635833,MNIST,1390000.0,30.53,0
128,35,0.7,6.35,0.0,1.0,15.3875,6,172.16.50.163,Descendant of 91 [Mutated],2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,195,46,3,[],216,230,../data/tables,1564635883,MNIST,1390000.0,30.53,0
128,36,0.7,6.35,0.0,1.0,14.8108,6,172.16.50.163,Child of 66 and 75 [Mutated],2,0,../data/logs,../data/models,0.05,1,3,25,50,4,adam,10,100,0.0,0,deleteme_1564421797,356,88,5,[],13,295,../data/tables,1564636554,MNIST,1390000.0,30.53,0
128,37,0.7,6.35,0.0,1.0,14.8234,6,172.16.50.181,Descendant of 92 [Mutated],2,0,../data/logs,../data/models,0.05,3,3,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,15,85,4,[],341,61,../data/tables,1564636651,MNIST,1390000.0,30.53,0
128,38,0.7,6.35,0.0,1.0,15.7312,6,172.16.50.163,Descendant of 20,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,494,46,2,[],392,230,../data/tables,1564637218,MNIST,1390000.0,30.53,0
128,39,0.7,6.35,0.0,1.0,19.8244,6,172.16.50.177,Descendant of 15,2,0,../data/logs,../data/models,0.05,2,3,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,107,85,6,[],342,463,../data/tables,1564637295,MNIST,1390000.0,30.53,0
128,40,0.7,6.35,0.0,1.0,17.9169,6,172.16.50.163,Child of 23 and 90,2,0,../data/logs,../data/models,0.05,2,1,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,43,94,3,[],341,355,../data/tables,1564638100,MNIST,1390000.0,30.53,0
128,41,0.7,6.35,0.0,1.0,14.7986,6,172.16.50.181,Descendant of 40 [Mutated],2,0,../data/logs,../data/models,0.05,3,2,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,43,85,3,[],347,41,../data/tables,1564638557,MNIST,1390000.0,30.53,0
128,42,0.7,6.35,0.0,1.0,14.8056,6,172.16.50.177,Child of 44 and 43,2,0,../data/logs,../data/models,0.05,1,1,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,109,89,2,[],60,437,../data/tables,1564638794,MNIST,1390000.0,30.53,0
128,43,0.7,6.35,0.0,1.0,14.7185,6,172.16.50.159,Child of 47 and 58,2,0,../data/logs,../data/models,0.05,1,2,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,352,56,0,[],109,26,../data/tables,1564639043,MNIST,1390000.0,30.53,0
128,44,0.7,6.35,0.0,1.0,16.5447,6,172.16.50.177,Descendant of 89,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,91,88,2,[],62,354,../data/tables,1564639270,MNIST,1390000.0,30.53,0
128,45,0.7,6.35,0.0,1.0,15.6079,6,172.16.50.163,Descendant of 60,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,253,46,3,[],216,230,../data/tables,1564639494,MNIST,1390000.0,30.53,0
128,46,0.7,6.35,0.0,1.0,15.3191,6,172.16.50.163,Child of 94 and 45 [Mutated],2,0,../data/logs,../data/models,0.05,2,2,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,457,98,1,[],392,443,../data/tables,1564640191,MNIST,1390000.0,30.53,0
128,47,0.7,6.35,0.0,1.0,15.8827,6,172.16.50.177,Child of 20 and 48,2,0,../data/logs,../data/models,0.05,2,3,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,494,28,3,[],175,230,../data/tables,1564640278,MNIST,1390000.0,30.53,0
128,48,0.7,6.35,0.0,1.0,14.816,6,172.16.50.181,Child of 85 and 59,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,15,103,3,[],74,51,../data/tables,1564640415,MNIST,1390000.0,30.53,0
128,49,0.7,6.35,0.0,1.0,14.738,6,172.16.50.177,Child of 72 and 84,2,0,../data/logs,../data/models,0.05,1,1,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,429,46,3,[],235,56,../data/tables,1564640787,MNIST,1390000.0,30.53,0
128,50,0.7,6.35,0.0,1.0,14.7553,6,172.16.50.177,Child of 19 and 43,2,0,../data/logs,../data/models,0.05,1,2,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,401,33,2,[],258,41,../data/tables,1564641349,MNIST,1390000.0,30.53,0
128,51,0.7,6.35,0.0,1.0,17.1305,6,172.16.50.181,Child of 11 and 51,2,0,../data/logs,../data/models,0.05,2,1,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,15,60,2,[],341,486,../data/tables,1564641611,MNIST,1390000.0,30.53,0
128,52,0.7,6.35,0.0,1.0,19.705,6,172.16.50.177,Child of 48 and 42,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,390,98,3,[],175,443,../data/tables,1564641790,MNIST,1390000.0,30.53,0
128,53,0.7,6.35,0.0,1.0,15.2833,6,172.16.50.163,Child of 49 and 20,2,0,../data/logs,../data/models,0.05,1,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,168,46,2,[],392,376,../data/tables,1564641923,MNIST,1390000.0,30.53,0
128,54,0.7,6.35,0.0,1.0,18.468,6,172.16.50.181,Child of 80 and 22,2,0,../data/logs,../data/models,0.05,2,1,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,109,15,6,[],200,380,../data/tables,1564642368,MNIST,1390000.0,30.53,0
128,55,0.7,6.35,0.0,1.0,14.8011,6,172.16.50.163,Child of 49 and 14,2,0,../data/logs,../data/models,0.05,1,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,457,122,3,[],3,484,../data/tables,1564642417,MNIST,1390000.0,30.53,0
128,56,0.7,6.35,0.0,1.0,15.5593,6,172.16.50.181,Child of 4 and 19 [Mutated],2,0,../data/logs,../data/models,0.05,2,1,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,354,51,2,[],258,293,../data/tables,1564642689,MNIST,1390000.0,30.53,0
128,57,0.7,6.35,0.0,1.0,14.8185,6,172.16.50.181,Descendant of 70 [Mutated],2,0,../data/logs,../data/models,0.05,2,1,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,356,47,6,[],286,455,../data/tables,1564643473,MNIST,1390000.0,30.53,0
128,58,0.7,6.35,0.0,1.0,15.5909,6,172.16.50.163,Child of 64 and 7,2,0,../data/logs,../data/models,0.05,1,3,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,429,71,2,[],286,463,../data/tables,1564643453,MNIST,1390000.0,30.53,0
